idviv,fecharecol,lat,lon,estadoviv,eval+ID,eval+PD,eval+IDPD,numidad,numidn,numpda,numpdn,presidad,presidn,prespda,prespdn,otraespecie,idotra,pdotra,menores0a4,menores5a14,totalhabit,techocol,paredcol,numperro,numgato,numgallinas,numcabras,gallinerosize,corralsize,otroanimal,cantotro,numinsectos,idnegativo,idpositivo,pdnegativo,pdpositivo
1011206049,23/4/2018,-2844963002,-65690919,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,7,0,0,0,,,,,,,,,
1011206213,23/4/2018,-2844900096,-65691034,Evaluada,,,,0,0,0,0,,,,,,,,1,2,7,No,No,1,0,0,0,,,,,,,,,
1011206211,23/4/2018,-2844922601,-6569037099,Evaluada,,,,0,0,0,0,,,,,,,,2,0,5,No,No,1,1,0,0,,,,,,,,,
1011206212,23/4/2018,-2844917103,-6569054601,Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,No,1,1,0,0,,,,,,,,,
1011206050,23/4/2018,-2844976103,-6569050896,Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,3,0,0,0,,,,,,,,,
1011206274,25/4/2018,-2844549816,-657137933,Evaluada,,,,0,0,0,0,,,,,,,,0,3,6,No,No,1,0,0,0,,,,,,,,,
1011206273,25/4/2018,-2844554921,-6571310355,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,2,0,0,0,,,,,,,,,
1011206271,25/4/2018,-2844695502,-6570605705,Evaluada,,,,0,0,0,0,,,,,,,,0,1,7,No,No,2,0,0,0,,,,,,,,,
1011206272,25/4/2018,-2844569011,-6571222002,Evaluada,,,,0,0,0,0,,,,,,,,0,1,2,Si,Si,0,1,0,0,,,,,,,,,
1011206276,25/4/2018,-284451996,-6571216294,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,0,0,0,0,,,,,,,,,
1011206275,25/4/2018,-2844561308,-6571289937,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,3,1,0,0,,,,,,,,,
1011206201,23/4/2018,-2845522704,-6571190997,Evaluada,,,,0,0,0,0,,,,,,,,0,1,7,Si,No,3,1,0,0,,,,,,,,,
1011206208,23/4/2018,-2845276301,-6571353698,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,Si,0,0,0,0,,,,,,,,,
1011206207,23/4/2018,-2845300902,-6571334797,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,4,0,0,0,,,,,,,,,
1011206206,23/4/2018,-2845276996,-65713698,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,3,1,0,0,,,,,,,,,
1011206204,23/4/2018,-2845398903,-6571398902,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,No,3,1,0,0,,,,,,,,,
1011206202,23/4/2018,-2845648197,-6571003301,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,1,0,0,0,,,,,,,,,
1011206203,23/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,2,0,5,Si,Si,0,0,0,0,,,,,,,,,
1011206205,23/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,Si,No,3,0,0,0,,,,,,,,,
1011206167,23/4/2018,-2845652598,-6570611606,Evaluada,,,,0,0,0,0,,,,,,,,0,3,7,No,No,3,0,0,0,,,Otros animales,1,,,,,
1011206165,23/4/2018,-2845734112,-6570416375,Evaluada,,1,,0,0,0,1,,,,,,,,0,0,3,No,No,3,1,0,0,,Chico,porcinos,2,18,0,0,18,0
1011206169,23/4/2018,-2845565678,-6570865754,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,1,0,0,,,,,,,,,
1011206168,23/4/2018,-2845640126,-6570638839,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,2,0,0,0,,,,,,,,,
1011206170,23/4/2018,-284554961,-657086158,Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,No,No,2,2,0,0,,,,,,,,,
1011206166,23/4/2018,-2845683946,-6570536689,Evaluada,,1,,0,0,7,10,,,,,,,,1,2,6,No,No,1,2,13,0,Chico,Chico,porcinos,1,1,0,0,1,0
1011206082,23/4/2018,-2845222003,-6571139499,Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,No,No,4,6,0,0,,,,,,,,,
1011206159,23/4/2018,-28447944,-6570791096,Evaluada,,,,0,0,0,0,,,,,,,,0,1,7,No,No,2,0,0,0,,,,,,,,,
1011206160,23/4/2018,-2844868303,-6570802697,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,2,7,30,0,Mediano,,porcinos,1,,,,,
1011206083,23/4/2018,-2845282604,-6571168399,Evaluada,,1,,0,0,5,2,,,,,,,,1,3,6,No,Si,4,2,0,0,,,,,7,0,0,6,1
1011206084,23/4/2018,-2845282,-6571270902,Evaluada,,1,,0,0,2,10,,,,,,,,0,0,3,No,No,0,0,0,0,,,porcinos,6,2,0,0,1,1
1011206150,23/4/2018,-2844980302,-6570705299,Evaluada,,1,,0,0,1,30,,,,,,,,0,4,8,No,No,1,1,20,0,Chico,,,,81,0,0,81,0
1011205950,18/4/2018,-2844391398,-6571244197,Evaluada,1,,,2,0,0,0,,,,,,,,0,0,2,No,No,3,0,0,0,,,,,,,,,
1011205949,18/4/2018,-2844378901,-6571239201,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,2,2,0,0,,,,,,,,,
1011205945,18/4/2018,-2843794347,-6571114638,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,2,1,0,0,,,,,,,,,
1011205946,18/4/2018,-2843695809,-657109639,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,6,2,0,0,,,,,,,,,
1011205947,18/4/2018,-2843717786,-6571124705,Evaluada,,,,0,0,0,0,,,,,,,,2,2,7,No,No,2,0,0,0,,,,,,,,,
1011205948,18/4/2018,-2844324896,-6571218104,Evaluada,,,,0,0,0,0,,,,,,,,2,0,4,No,No,0,0,0,0,,,,,,,,,
1011205944,18/4/2018,-2843798873,-657110893,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,1,0,,,,,,,,,
1011206191,23/4/2018,-2845153699,-6571209496,Evaluada,,1,,0,0,8,7,,,,,,,,0,2,4,No,No,2,0,0,0,,,conejos,2,9,0,0,8,1
1011206117,23/4/2018,-2845291497,-6570891998,Evaluada,,,,0,0,0,0,,,,,,,,1,3,5,No,No,12,1,0,0,,,,,,,,,
1011206118,23/4/2018,-2845214501,-6570888503,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,Si,9,0,0,0,,,Otros animales,2,,,,,
1011206119,23/4/2018,-2845186799,-6571005397,Evaluada,,1,,0,0,0,2,,,,,,,,1,3,8,Si,No,3,3,3,0,Chico,,,,2,0,0,2,0
1011206120,23/4/2018,-28451625,-6571111402,Evaluada,,1,,0,0,4,11,,,,,,,,0,0,4,Si,Si,0,0,15,0,Mediano,,conejos,2,13,0,0,13,0
1011206154,20/4/2018,-2844877599,-6570791096,Evaluada,,1,,0,0,17,12,,,,,,,,0,0,3,Si,Si,4,3,0,0,,,porcinos,2,,,,,
1011206153,20/4/2018,-2844826704,-6570783896,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,1,10,20,0,Chico,,porcinos,2,,,,,
1011206157,20/4/2018,-2844785901,-6570950403,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,1,5,0,,,,,,,,,
1011206158,20/4/2018,-2844876702,-6571048304,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,Si,2,1,9,0,Chico,,,,,,,,
1011206156,20/4/2018,-28449756,-6570880699,Evaluada,,1,,0,0,18,20,,,,,,,,0,3,5,Si,Si,4,0,10,0,Chico,,porcinos,10,,,,,
1011206155,20/4/2018,-2844769397,-6570855,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,1,0,0,0,,,,,,,,,
1011206151,20/4/2018,-2844743899,-6570661001,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206152,20/4/2018,-2844755298,-6570733303,Evaluada,,,,0,0,0,0,,,,,,,,0,2,7,Si,Si,12,5,0,0,,,,,,,,,
1011206059,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,2,3,7,No,No,0,0,0,0,,,,,,,,,
1011206058,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,2,2,30,0,Mediano,,,,,,,,
1011206060,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,5,0,0,0,,,,,,,,,
1011206057,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,2,1,6,No,No,1,0,0,0,,,,,,,,,
1011206056,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,0,1,0,0,,,,,,,,,
1011205940,19/4/2018,-2844031597,-6571116398,Evaluada,,,,0,0,0,0,,,,,,,,2,0,5,Si,Si,6,1,0,0,,,,,,,,,
1011205939,19/4/2018,-2844047204,-6571155902,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,1,1,0,0,,,,,,,,,
1011205938,19/4/2018,-2843991104,-6571137202,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,Si,Si,3,0,4,0,Grande,,aves de corral,5,,,,,
1011205937,19/4/2018,-2843969302,-6571128099,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,Si,0,0,0,0,,,,,,,,,
1011205936,19/4/2018,-2843936596,-6571084304,Evaluada,,,,0,0,0,0,,,,,,,,0,2,7,No,Si,2,0,0,0,,,,,,,,,
1011206072,19/4/2018,-2844072299,-6571110296,Evaluada,,1,,0,0,3,25,,,,,,,,1,1,9,Si,Si,8,1,15,0,Grande,,conejos,1,,,,,
1011206071,19/4/2018,-2844060598,-6571116298,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,Si,1,0,0,0,,,Otros animales,20,,,,,
1011206016,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,,,2,1,0,0,,,,,,,,,
1011206014,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,1,0,5,,,0,0,0,0,,,,,,,,,
1011206015,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,,,0,1,0,0,,,,,,,,,
1011206013,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,,,1,0,0,0,,,,,,,,,
1011206012,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,1,5,9,,,2,1,0,0,,,,,,,,,
1011206017,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,0,6,,,0,0,0,0,,,,,,,,,
1011206011,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,,,1,0,0,0,,,,,,,,,
1011206018,19/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,,,2,1,1,0,Chico,,equinos,8,,,,,
1011206122,19/4/2018,-2843827698,-6571166229,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,1,0,0,0,,,,,,,,,
1011206124,19/4/2018,-2844092072,-6571171174,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,1,0,0,,,,,,,,,
1011206121,19/4/2018,-2844198723,-6571203193,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206125,19/4/2018,-2844092072,-6571171174,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,2,0,0,,Grande,equinos,1,,,,,
1011206128,19/4/2018,-2843826416,-6571176312,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,1,0,0,0,,,,,,,,,
1011206127,19/4/2018,-2843913009,-6571139172,Evaluada,,1,,0,0,1,3,,,,,,,,0,6,9,No,No,3,1,0,0,Mediano,,conejos,2,,,,,
1011206126,19/4/2018,-2844019728,-6571059879,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,Otros animales,1,,,,,
1011206123,19/4/2018,-2844100798,-6571171006,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,11,0,0,0,,,,,,,,,
1011205988,19/4/2018,-2844085928,-6570762003,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,1,0,0,,,,,,,,,
1011205987,19/4/2018,-2844002914,-6570678259,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011205986,19/4/2018,-2844106673,-6570697336,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,2,0,0,0,,,,,,,,,
1011205985,19/4/2018,-2844043449,-657066898,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,0,0,0,0,,,,,,,,,
1011205990,19/4/2018,-2844014799,-6570811708,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011205989,19/4/2018,-284405691,-6570695811,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011205984,19/4/2018,-2844019267,-6570675946,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206081,19/4/2018,-2844071838,-6570832863,Evaluada,,,,0,0,0,0,,,,,,,,0,3,5,No,No,2,0,0,0,,,,,,,,,
1011206065,19/4/2018,-2844310203,-6571301999,Evaluada,,1,,0,0,0,8,,,,,,,,0,0,3,No,No,2,0,0,0,,,,,,,,,
1011206069,19/4/2018,-28444104,-6571429797,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,3,3,0,0,,,,,,,,,
1011206064,19/4/2018,-2844317202,-6571395004,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,1,0,0,,,,,,,,,
1011206063,19/4/2018,-2844307302,-65713195,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,Si,4,0,0,0,,,,,,,,,
1011206068,19/4/2018,-2844420601,-6571314102,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,4,0,0,,,,,,,,,
1011206067,19/4/2018,-2844436099,-6571294597,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,8,9,0,0,,,,,,,,,
1011206066,19/4/2018,-2844406804,-6571259703,Evaluada,,,,0,0,0,0,,,,,,,,0,0,5,No,No,1,0,0,0,,,,,,,,,
1011206111,19/4/2018,-2844793403,-6570442996,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,3,0,0,0,,,,,,,,,
1011206025,19/4/2018,-2844267396,-6571064103,Evaluada,,1,,0,0,4,10,,,,,,,,0,1,3,Si,No,2,1,4,0,Grande,,,,,,,,
1011206027,19/4/2018,-2844301896,-6570991097,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,4,0,0,0,,,,,,,,,
1011206029,19/4/2018,-2844831901,-6570504804,Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,Si,Si,1,1,0,0,,,,,,,,,
1011206028,19/4/2018,-2844833502,-6570463599,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,2,0,0,0,,,,,,,,,
1011206030,19/4/2018,-2844820401,-6570526999,Evaluada,,,,0,0,0,0,,,,,,,,0,3,5,No,No,1,2,0,0,,,conejos,2,,,,,
1011206026,19/4/2018,-2844232502,-6571062201,Evaluada,,,,0,0,0,0,,,,,,,,0,0,6,Si,No,1,1,0,0,,,,,,,,,
1011205909,19/4/2018,-284399071,-6570818128,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,2,1,0,0,,,,,,,,,
1011205910,19/4/2018,-2844019116,-65708219,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,1,1,0,0,,,,,,,,,
1011205996,19/4/2018,-2844016266,-6570682006,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,2,0,0,0,,,,,,,,,
1011205995,19/4/2018,-2843882482,-6570677077,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,1,0,0,0,,,,,,,,,
1011205999,19/4/2018,-2844028621,-6570718979,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,0,0,0,0,,,,,,,,,
1011205998,19/4/2018,-2844030884,-6570835537,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,Si,1,0,0,0,,,,,,,,,
1011205997,19/4/2018,-2844145616,-6570755247,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,Si,Si,0,3,0,0,,,,,,,,,
1011206000,19/4/2018,-2843952597,-6570722382,Evaluada,,,,0,0,0,0,,,,,,,,0,3,5,Si,Si,1,1,0,0,,,,,,,,,
1011206095,19/4/2018,-2844235327,-6571282083,Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,3,1,0,0,,,,,,,,,
1011206094,19/4/2018,-2844257749,-657129904,Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,2,0,0,0,,,,,,,,,
1011206091,19/4/2018,-2844209754,-6571227894,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,0,0,0,,,,,,,,,
1011206093,19/4/2018,-2844303036,-6571263216,Evaluada,,,,0,0,0,0,,,,,,,,0,0,6,No,No,3,0,0,0,,,,,,,,,
1011206092,19/4/2018,-2844286524,-6571207702,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,1,0,0,0,,,,,,,,,
1011206097,19/4/2018,-2844214682,-6571205095,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206096,19/4/2018,-2844198061,-6571234181,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,0,0,0,,,,,,,,,
1011206009,18/4/2018,-2844335902,-6571071102,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,Otros animales,2,,,,,
1011206008,18/4/2018,-2844419402,-6571124604,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011206005,18/4/2018,-2844489299,-6570821296,Evaluada,,,,0,0,0,0,,,,,,,,0,0,6,No,No,1,8,0,0,,,,,,,,,
1011206001,18/4/2018,-28444709,-6570907404,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011206004,18/4/2018,-2844433098,-6570806502,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,1,0,0,0,,,,,,,,,
1011206002,18/4/2018,-2844399302,-6570939599,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,0,0,14,0,Chico,,,,,,,,
1011206003,18/4/2018,-2844397601,-6570835697,Evaluada,,,,0,0,0,0,,,,,,,,0,0,5,No,No,6,3,0,0,,,,,,,,,
1011206007,18/4/2018,-28444435,-6571083801,Evaluada,,,,0,0,0,0,,,,,,,,2,2,8,No,No,2,0,0,0,,,,,,,,,
1011206006,18/4/2018,-2844482702,-65708636,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,3,1,0,0,,,,,,,,,
1011206010,18/4/2018,-2844334401,-6571078696,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,0,0,0,,,Otros animales,2,,,,,
1011205980,18/4/2018,-2843602703,-6571184501,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,Si,4,1,0,0,,,,,,,,,
1011205978,18/4/2018,-2844265603,-6570615697,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,3,0,0,0,,,,,,,,,
1011205977,18/4/2018,-28441804,-6570552598,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,No,3,0,1,0,,,,,,,,,
1011205979,18/4/2018,-2843497502,-6571133497,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,0,0,0,,,,,,,,,
1011205976,18/4/2018,-28442738,-6570531802,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,0,0,0,0,,,,,,,,,
1011206053,18/4/2018,-2843731902,-6570961299,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,No,5,3,0,0,,,,,,,,,
1011206051,18/4/2018,-2843670404,-6571113104,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,No,1,0,0,0,,,,,,,,,
1011206054,18/4/2018,-2843803198,-6570881001,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,5,0,0,0,,,,,,,,,
1011206055,18/4/2018,-2843824798,-6570751903,Evaluada,,,,0,0,0,0,,,,,,,,1,1,3,Si,Si,2,0,0,0,,,,,,,,,
1011206052,18/4/2018,-2843678098,-6571015002,Evaluada,,,,0,0,0,0,,,,,,,,1,0,6,Si,Si,4,0,0,0,,,,,,,,,
1011206041,18/4/2018,-2844430198,-6570802596,Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,Si,Si,3,2,6,0,Chico,,,,,,,,
1011206045,18/4/2018,-2844328601,-6570795204,Evaluada,,1,,0,0,2,4,,,,,,,,0,0,3,Si,No,3,1,14,0,Mediano,,Otros animales,13,,,,,
1011206044,18/4/2018,-2844319599,-6570779697,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,1,0,0,0,,,,,,,,,
1011206043,18/4/2018,-2844337402,-6570753696,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,0,1,0,0,,,,,,,,,
1011206042,18/4/2018,-2844348801,-6570777602,Evaluada,,,,0,0,0,0,,,,,,,,1,1,3,Si,Si,6,0,0,0,,,,,,,,,
1011206047,18/4/2018,-28443012,-6570850499,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011206046,18/4/2018,-2844316397,-6570837197,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,Si,No,1,0,0,0,,,,,,,,,
1011206048,18/4/2018,-2844322801,-6570811599,Evaluada,,1,,0,0,20,30,,,,,,,,0,0,2,No,No,2,2,3,0,Chico,,Otros animales,1,,,,,
1011205917,18/4/2018,-2844276901,-65709442,Evaluada,,1,,0,0,1,0,,,,,,,,1,3,9,Si,Si,2,1,0,0,,,,,,,,,
1011205916,18/4/2018,-2844110303,-6571006704,Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,1,0,0,,,,,,,,,
1011205918,18/4/2018,-2844291301,-6570919197,Evaluada,,1,,0,0,5,7,,,,,,,,1,5,10,Si,Si,4,6,7,0,Mediano,,,,,,,,
1011206062,18/4/2018,-2844304,-6570896298,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,Si,No,2,3,0,0,,,,,,,,,
1011206061,18/4/2018,-28442939,-6570900799,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,No,1,0,0,0,,,,,,,,,
1011205919,18/4/2018,-2844176897,-6570851597,Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,1,0,0,0,,,,,,,,,
1011205920,18/4/2018,-2844233701,-65708895,Evaluada,,1,,0,0,3,10,,,,,,,,1,1,7,Si,Si,2,0,13,0,Mediano,,,,,,,,
1011205959,18/4/2018,-284376449,-657105656,Evaluada,,,,0,0,0,0,,,,,,,,0,4,7,Si,Si,2,1,0,0,,,,,,,,,
1011205960,18/4/2018,-284374103,-6570998599,Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,Si,2,0,0,0,,,,,,,,,
1011205992,18/4/2018,-2843828369,-6571022906,Evaluada,,,,0,0,0,0,,,,,,,,0,1,5,Si,Si,4,0,0,0,,,,,,,,,
1011205991,18/4/2018,-2843969193,-6570961584,Evaluada,,,,0,0,0,0,,,,,,,,1,0,5,Si,Si,2,0,0,0,,,,,,,,,
1011205994,18/4/2018,-2843818889,-6571039922,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,2,0,0,0,,,Otros animales,1,,,,,
1011205993,18/4/2018,-284383375,-6571027382,Evaluada,,,,0,0,0,0,,,,,,,,3,3,12,Si,Si,1,0,0,0,,,,,,,,,
1011205958,18/4/2018,-2843814673,-6571066878,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,1,0,0,0,,,,,,,,,
1011206021,18/4/2018,-2844383896,-6570862602,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,2,0,0,0,,,,,,,,,
1011205779,18/4/2018,-2844325701,-6570920999,Evaluada,,1,,0,0,1,1,,,,,,,,1,1,6,Si,No,5,2,9,0,,,,,,,,,
1011206024,18/4/2018,-2844287999,-6571071798,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,Si,0,0,0,0,,,,,,,,,
1011206022,18/4/2018,-2844353302,-6570954996,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,No,1,0,0,0,,,,,,,,,
1011205778,18/4/2018,-2844358801,-6570899097,Evaluada,,,1,0,1,8,7,,,,,,,,0,0,2,No,No,4,10,3,0,Mediano,,,,,,,,
1011206023,18/4/2018,-2844332096,-6571056803,Evaluada,,,,0,0,0,0,,,,,,,,0,2,3,Si,Si,0,7,0,0,,,,,,,,,
1011205780,18/4/2018,-2844356596,-6570785103,Evaluada,,,,0,0,0,0,,,,,,,,1,1,5,No,No,10,1,0,0,,,,,,,,,
1011205905,18/4/2018,-2844260992,-657108624,Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,0,0,0,,,,,,,,,
1011205904,18/4/2018,-2844222201,-6571156682,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,3,0,0,0,,,,,,,,,
1011205903,18/4/2018,-2844293833,-6570638118,Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,No,0,0,0,0,,,,,,,,,
1011205908,18/4/2018,-2844269886,-6571191777,Evaluada,,,,0,0,0,0,,,,,,,,2,3,6,Si,Si,6,1,12,0,Grande,,,,,,,,
1011205902,18/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,1,1,0,0,,,,,,,,,
1011205906,18/4/2018,-2844274269,-6571086533,Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,0,0,0,0,,,,,,,,,
1011205907,18/4/2018,,,Evaluada,,,,0,0,0,0,,,,,,,,1,1,6,Si,Si,2,0,0,0,,,,,,,,,
1011206036,18/4/2018,-284401086,-6571315175,Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,No,No,4,0,0,0,,,,,,,,,
1011206035,18/4/2018,-2843983761,-6571317958,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,4,0,0,,,,,,,,,
1011206039,18/4/2018,-2844110018,-6571263132,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,Si,2,0,0,0,,,,,,,,,
1011205970,18/4/2018,-284433135,-6570501929,Evaluada,,,,0,0,0,0,,,,,,,,2,0,7,No,No,3,2,0,0,,,,,,,,,
1011206038,18/4/2018,-28441228,-6571222488,Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,6,0,0,0,,,,,,,,,
1011206037,18/4/2018,-2844160778,-6571264347,Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,0,0,0,,,,,,,,,
1011206034,18/4/2018,-2843975178,-6571265923,Evaluada,,1,,0,0,25,30,,,,,,,,0,4,13,Si,Si,4,6,50,0,Mediano,,porcinos,4,,,,,
1011206031,18/4/2018,-28437777,-6571236301,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206033,18/4/2018,-2843976804,-6571304362,Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,3,0,0,0,,,,,,,,,
