"","idviv","posiTi","where","latitud","longitud","otraespecie","menores0a4","menores5a14","totalhabit","numperro","numgato","numgallinas","numcabras","otroanimal","cantotro","where.Tg","techo","pared"
"1",1011205775,1,"domi","-28.43697502","-65.7033",NA,0,3,11,6,1,2,0,"porcinos",1,NA,0,0
"2",1011208049,0,NA,"-28.44880398","-65.69414",NA,1,0,3,5,0,0,0,NA,NA,NA,0,0
"3",1011206926,0,NA,"-28.45032597","-65.69473",NA,0,1,4,2,0,0,0,NA,NA,NA,0,0
"4",1011206938,0,NA,"-28.44937496","-65.69542",NA,0,0,2,3,0,0,0,NA,NA,NA,0,0
"5",1011206816,0,NA,"-28.45522201","-65.69575",NA,3,2,8,3,1,0,0,NA,NA,NA,0,0
"6",1011206791,0,NA,"-28.455235","-65.69634",NA,0,3,6,1,0,0,0,NA,NA,NA,0,0
"7",1011205465,0,NA,"-28.45887098","-65.69729",NA,0,0,6,3,3,15,NA,"conejos",22,NA,0,0
"8",1011206783,0,NA,"-28.45510701","-65.69749",NA,1,0,4,2,0,0,0,NA,NA,NA,0,0
"9",1011205353,0,NA,"-28.46159896","-65.69798",NA,0,2,4,0,0,0,0,NA,NA,NA,0,0
"10",1011206854,1,"peri","-28.45372399","-65.69811",NA,0,1,2,8,1,20,0,"Otros animales",5,NA,0,0
"11",1011206854,1,"domi","-28.45372399","-65.69811",NA,0,1,2,7,1,27,0,NA,NA,NA,1,1
"12",1011205637,0,NA,"-28.45307398","-65.69844",NA,0,0,2,2,1,0,0,"equinos",3,NA,0,0
"13",1011205847,0,NA,"-28.44626502","-65.69936",NA,0,2,4,1,0,0,0,"Otros animales",1,NA,0,0
"14",1011205927,0,NA,"-28.44534804","-65.70612",NA,0,2,4,1,0,0,0,NA,NA,NA,1,0
"15",1011206155,0,NA,"-28.44769397","-65.70855",NA,0,0,3,1,0,0,0,NA,NA,NA,0,0
"16",1011208379,0,NA,"-28.44726498","-65.70983",NA,2,1,9,7,0,0,0,NA,NA,NA,0,0
"17",1011208444,0,NA,"-28.45177302","-65.71771",NA,0,0,2,0,1,0,0,NA,NA,NA,0,0
"18",1011205837,0,NA,"-28.45127396","-65.684591",NA,0,0,1,1,0,20,0,"aves de corral",1,NA,1,0
"19",1011205840,0,NA,"-28.451108","-65.685669",NA,1,2,5,0,0,0,0,NA,NA,NA,1,1
"20",1011205832,0,NA,"-28.45217602","-65.686273",NA,0,0,2,2,0,0,0,"Otros animales",1,NA,0,0
"21",1011205343,0,NA,"-28.45851501","-65.686287",NA,0,1,3,0,1,0,0,NA,NA,NA,0,0
"22",1011206049,0,NA,"-28.44963002","-65.690919",NA,0,0,3,7,0,0,0,NA,NA,NA,0,0
"23",1011206213,0,NA,"-28.44900096","-65.691034",NA,1,2,7,1,0,0,0,NA,NA,NA,0,0
"24",1011208146,0,NA,"-28.44924697","-65.691076",NA,0,5,9,3,0,0,0,NA,NA,NA,0,0
"25",1011208080,0,NA,"-28.44733899","-65.692888",NA,0,2,4,0,0,0,0,NA,NA,NA,0,0
"26",1011208062,0,NA,"-28.44684597","-65.692888",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"27",1011206830,0,NA,"-28.451238","-65.693105",NA,2,1,4,0,0,0,0,NA,NA,NA,1,0
"28",1011205602,0,NA,"-28.45541202","-65.693277",NA,1,3,6,2,1,7,0,"Otros animales",6,NA,1,1
"29",1011208014,0,NA,"-28.44739901","-65.693493",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"30",1011205603,0,NA,"-28.45534899","-65.693507",NA,0,2,4,5,1,0,0,NA,NA,NA,0,0
"31",1011208045,0,NA,"-28.44925996","-65.693867",NA,0,2,5,3,0,0,0,NA,NA,NA,1,0
"32",1011205329,0,NA,"-28.46827003","-65.693895",NA,0,3,5,8,4,0,0,NA,NA,NA,0,0
"33",1011208048,0,NA,"-28.44886702","-65.694025",NA,1,2,5,2,0,0,0,NA,NA,NA,0,0
"34",1011206984,0,NA,"-28.45023503","-65.694154",NA,0,0,4,3,1,0,0,NA,NA,NA,0,0
"35",1011206889,0,NA,"-28.45091304","-65.694398",NA,0,1,3,1,0,0,0,NA,NA,NA,1,1
"36",1011208024,0,NA,"-28.44819303","-65.694529",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"37",1011205707,0,NA,"-28.44889501","-65.694585",NA,1,0,4,0,0,0,0,NA,NA,NA,0,0
"38",1011208037,0,NA,"-28.44710497","-65.694601",NA,1,2,5,0,0,0,0,NA,NA,NA,0,0
"39",1011205701,0,NA,"-28.44997401","-65.695032",NA,0,3,5,3,0,0,0,"Otros animales",10,NA,0,0
"40",1011208029,0,NA,"-28.44816503","-65.695046",NA,0,3,5,4,0,0,0,NA,NA,NA,0,0
"41",1011208035,0,NA,"-28.44699198","-65.695103",NA,1,1,4,1,1,0,0,NA,NA,NA,0,0
"42",1011206966,0,NA,"-28.44927102","-65.695189",NA,0,3,5,4,0,0,0,NA,NA,NA,0,0
"43",1011206924,0,NA,"-28.45034298","-65.695189",NA,0,2,4,2,0,6,0,"Otros animales",3,NA,0,0
"44",1011206929,0,NA,"-28.45051699","-65.695276",NA,0,0,1,2,0,0,0,"Otros animales",5,NA,0,0
"45",1011206928,0,NA,"-28.450605","-65.695304",NA,1,2,5,4,0,0,0,NA,NA,NA,0,0
"46",1011206557,0,NA,"-28.45696704","-65.695952",NA,0,1,5,2,1,0,0,NA,NA,NA,0,0
"47",1011206814,0,NA,"-28.455177","-65.696053",NA,1,0,5,3,0,0,0,"Otros animales",6,NA,0,0
"48",1011205584,0,NA,"-28.45525797","-65.696196",NA,0,0,1,2,0,0,0,NA,NA,NA,0,0
"49",1011206917,0,NA,"-28.44919399","-65.696341",NA,2,0,4,2,0,0,0,NA,NA,NA,0,0
"50",1011206790,0,NA,"-28.45533198","-65.696398",NA,0,1,5,0,0,0,0,NA,NA,NA,0,0
"51",1011206898,0,NA,"-28.45027601","-65.696427",NA,0,3,7,2,1,0,0,NA,NA,NA,0,0
"52",1011205624,0,NA,"-28.46053747","-65.696512",NA,1,0,5,1,0,0,0,NA,NA,NA,0,0
"53",1011206788,0,NA,"-28.45537799","-65.696728",NA,0,3,4,3,4,0,0,NA,NA,NA,0,0
"54",1011206786,0,NA,"-28.45529803","-65.697017",NA,1,0,5,1,0,0,0,"Otros animales",1,NA,0,0
"55",1011206627,0,NA,"-28.45646404","-65.697188",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"56",1011206628,0,NA,"-28.45658298","-65.697204",NA,0,1,3,3,0,0,0,NA,NA,NA,0,0
"57",1011206384,0,NA,"-28.45447803","-65.697433",NA,0,2,4,3,0,0,0,"Otros animales",3,NA,0,0
"58",1011205573,0,NA,"-28.45251599","-65.697605",NA,0,3,5,3,1,0,0,"equinos",3,NA,0,1
"59",1011206502,0,NA,"-28.46393198","-65.697621",NA,0,0,3,2,1,0,0,NA,NA,NA,0,0
"60",1011205376,0,NA,"-28.45984303","-65.697634",NA,0,0,4,9,19,0,0,NA,NA,NA,0,1
"61",1011205466,0,NA,"-28.45870201","-65.697707",NA,0,0,2,1,NA,NA,NA,NA,NA,NA,0,0
"62",1011206748,0,NA,"-28.45436202","-65.697807",NA,0,1,5,4,1,0,0,NA,NA,NA,0,0
"63",1011206634,0,NA,"-28.46099898","-65.698052",NA,0,0,3,2,3,0,0,NA,NA,NA,0,0
"64",1011206654,0,NA,"-28.457019","-65.698209",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"65",1011206593,0,NA,"-28.46040504","-65.698281",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"66",1011205368,0,NA,"-28.46208301","-65.698612",NA,3,0,5,6,0,4,0,"PATOS",34,NA,0,0
"67",1011205368,0,NA,"-28.46208301","-65.698612",NA,0,0,3,2,0,0,0,NA,NA,NA,0,0
"68",1011208192,0,NA,"-28.44931503","-65.698627",NA,1,2,4,4,0,0,0,NA,NA,NA,0,0
"69",1011205332,0,NA,"-28.454718","-65.698698",NA,2,1,5,3,2,0,0,NA,NA,NA,0,1
"70",1011205362,0,NA,"-28.46285599","-65.698713",NA,0,0,1,1,3,0,0,NA,NA,NA,0,0
"71",1011206497,0,NA,"-28.462727","-65.698915",NA,0,0,4,3,0,0,0,NA,NA,NA,0,0
"72",1011206942,0,NA,"-28.45292897","-65.699302",NA,0,1,2,1,0,0,0,NA,NA,NA,0,0
"73",1011206677,0,NA,"-28.461965","-65.699302",NA,2,1,6,1,0,0,0,NA,NA,NA,0,0
"74",1011208226,0,NA,"-28.44362204","-65.699734",NA,0,4,6,2,0,0,0,NA,NA,NA,0,0
"75",1011208215,0,NA,"-28.44485996","-65.699806",NA,1,1,4,3,0,0,0,NA,NA,NA,0,0
"76",1011208182,0,NA,"-28.44587803","-65.699835",NA,0,2,4,2,0,0,0,NA,NA,NA,0,0
"77",1011208157,0,NA,"-28.44663902","-65.699906",NA,0,2,3,3,3,0,0,NA,NA,NA,0,0
"78",1011208288,0,NA,"-28.44671899","-65.701273",NA,0,0,2,6,0,0,0,NA,NA,NA,1,1
"79",1011208208,0,NA,"-28.44666702","-65.701474",NA,1,1,4,2,0,0,0,"equinos",9,NA,0,0
"80",1011205848,0,NA,"-28.44553898","-65.702697",NA,0,0,1,7,1,0,0,"Otros animales",6,NA,0,0
"81",1011208848,0,NA,"-28.43961197","-65.703258",NA,0,2,3,4,0,0,0,NA,NA,NA,1,1
"82",1011205954,0,NA,"-28.44072601","-65.703372",NA,0,5,9,1,3,0,0,NA,NA,NA,1,1
"83",1011205965,0,NA,"-28.44179998","-65.703545",NA,0,0,4,4,0,0,0,NA,NA,NA,0,0
"84",1011208846,0,NA,"-28.43946797","-65.703689",NA,0,0,4,4,0,0,0,NA,NA,NA,1,1
"85",1011205961,0,NA,"-28.44051696","-65.703847",NA,0,0,1,0,1,0,0,NA,NA,NA,0,0
"86",1011208261,0,NA,"-28.43696203","-65.704222",NA,0,1,5,1,0,0,0,NA,NA,NA,1,1
"87",1011208769,0,NA,"-28.44303296","-65.704581",NA,0,0,4,3,1,0,0,NA,NA,NA,0,0
"88",1011208404,1,"domi","-28.45974899","-65.704581","T. guasayana",0,0,2,0,0,0,0,NA,NA,"domi",0,0
"89",1011208404,0,NA,"-28.45974899","-65.704581","T. guasayana",0,0,2,0,0,0,0,NA,NA,"domi",0,0
"90",1011208723,0,NA,"-28.44102801","-65.704623",NA,0,0,4,3,2,4,0,"Otros animales",1,NA,0,0
"91",1011208723,0,NA,"-28.44102801","-65.704623",NA,0,1,3,0,0,0,0,NA,NA,NA,0,0
"92",1011208304,0,NA,"-28.44703297","-65.704753",NA,0,3,8,3,0,0,0,NA,NA,NA,0,0
"93",1011205924,0,NA,"-28.44542599","-65.704839",NA,0,0,1,5,0,0,0,NA,NA,NA,1,0
"94",1011208303,0,NA,"-28.44703297","-65.704854",NA,0,0,1,3,0,0,0,NA,NA,NA,0,0
"95",1011208303,0,NA,"-28.44703297","-65.704854",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"96",1011205966,0,NA,"-28.44222402","-65.704883",NA,0,0,2,1,0,2,0,NA,NA,NA,0,0
"97",1011208329,0,NA,"-28.44836201","-65.705127",NA,2,4,7,3,1,0,0,NA,NA,NA,1,1
"98",1011208301,0,NA,"-28.44702199","-65.705214",NA,0,2,5,3,2,0,0,NA,NA,NA,0,0
"99",1011208426,0,NA,"-28.449971","-65.706205",NA,0,1,5,3,2,0,0,NA,NA,NA,0,0
"100",1011206405,0,NA,"-28.44756204","-65.707528",NA,0,1,2,1,2,0,0,NA,NA,NA,0,0
"101",1011205910,0,NA,"-28.44019116","-65.708219",NA,0,0,2,1,1,0,0,NA,NA,NA,1,1
"102",1011206006,0,NA,"-28.44482702","-65.708636",NA,0,0,2,3,1,0,0,NA,NA,NA,0,0
"103",1011205920,0,NA,"-28.44233701","-65.708895",NA,1,0,5,2,2,0,0,NA,NA,NA,0,0
"104",1011205920,1,"peri","-28.44233701","-65.708895",NA,1,1,7,2,0,13,0,NA,NA,NA,1,1
"105",1011205914,0,NA,"-28.43821404","-65.708923",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"106",1011208388,0,NA,"-28.453293","-65.708924",NA,0,1,6,3,0,0,0,NA,NA,NA,0,0
"107",1011208658,0,NA,"-28.44731603","-65.708952",NA,1,1,3,0,0,0,0,NA,NA,NA,1,1
"108",1011208658,0,NA,"-28.44731603","-65.708952",NA,1,9,13,0,0,0,0,NA,NA,NA,1,1
"109",1011208894,0,NA,"-28.44466802","-65.709254",NA,0,1,4,1,1,0,0,NA,NA,NA,0,0
"110",1011205917,0,NA,"-28.44276901","-65.709442",NA,1,2,9,2,1,0,0,NA,NA,NA,0,0
"111",1011205917,1,"peri","-28.44276901","-65.709442",NA,1,3,9,2,1,0,0,NA,NA,NA,1,1
"112",1011208636,0,NA,"-28.44498502","-65.709499",NA,0,4,6,2,0,0,0,NA,NA,NA,0,0
"113",1011208981,0,NA,"-28.43737601","-65.710679",NA,1,0,3,1,0,0,0,NA,NA,NA,0,0
"114",1011208981,1,"peri","-28.43737601","-65.710679","T. guasayana",1,0,3,1,0,0,0,NA,NA,"peri",0,0
"115",1011208953,0,NA,"-28.44284998","-65.710794",NA,0,2,4,2,0,0,0,NA,NA,NA,0,0
"116",1011206411,0,NA,"-28.44074621","-65.710937",NA,0,0,2,9,1,8,0,"conejos",6,NA,1,1
"117",1011208922,0,NA,"-28.44444397","-65.710952",NA,1,0,5,4,5,0,0,NA,NA,NA,0,0
"118",1011206148,0,NA,"-28.44766698","-65.711469",NA,0,0,4,4,16,0,0,NA,NA,NA,1,1
"119",1011209005,0,NA,"-28.44138701","-65.711526",NA,0,0,2,1,1,7,0,"Otros animales",3,NA,0,0
"120",1011208582,0,NA,"-28.44511896","-65.712202",NA,1,0,4,1,1,0,0,NA,NA,NA,0,0
"121",1011209016,0,NA,"-28.44370401","-65.712447",NA,0,2,4,7,1,0,0,NA,NA,NA,0,0
"122",1011209013,0,NA,"-28.44314402","-65.712763",NA,1,2,5,0,0,0,0,NA,NA,NA,0,0
"123",1011206063,0,NA,"-28.44307302","-65.713195",NA,0,0,2,4,0,0,0,NA,NA,NA,0,1
"124",1011206070,0,NA,"-28.44159496","-65.713454",NA,0,0,9,2,0,0,0,NA,NA,NA,0,0
"125",1011206145,0,NA,"-28.44848497","-65.713555",NA,0,0,5,2,1,0,0,NA,NA,NA,1,1
"126",1011206206,0,NA,"-28.45276996","-65.713698",NA,0,1,3,3,1,0,0,NA,NA,NA,0,0
"127",1011208320,0,NA,"-28.45348402","-65.714087",NA,0,0,3,1,0,0,0,"Otros animales",1,NA,0,0
"128",1011206192,0,NA,"-28.45095","-65.714274",NA,0,1,3,7,1,0,0,"Otros animales",5,NA,1,0
"129",1011208440,0,NA,"-28.45107498","-65.714676",NA,0,0,6,2,0,0,0,NA,NA,NA,1,1
"130",1011208571,0,NA,"-28.44408204","-65.714864",NA,0,0,1,0,1,0,0,NA,NA,NA,0,0
"131",1011208570,0,NA,"-28.444752","-65.715007",NA,0,0,2,3,1,0,0,NA,NA,NA,0,0
"132",1011206196,1,"peri","-28.44993797","-65.715194",NA,0,1,5,3,0,0,0,NA,NA,NA,0,0
"133",1011206196,0,NA,"-28.44993797","-65.715194",NA,1,2,9,4,2,6,0,NA,NA,NA,1,1
"134",1011208565,0,NA,"-28.44684597","-65.716043",NA,1,1,5,7,6,0,0,NA,NA,NA,0,0
"135",1011208593,0,NA,"-28.45025003","-65.716402",NA,0,1,2,1,2,0,0,NA,NA,NA,1,0
"136",1011208541,1,"peri","-28.44910498","-65.716676",NA,1,0,4,2,1,6,0,NA,NA,NA,0,0
"137",1011208539,0,NA,"-28.449483","-65.717034",NA,0,0,4,10,0,0,0,NA,NA,NA,0,0
"138",1011208312,0,NA,"-28.45223101","-65.717149",NA,0,2,5,2,1,0,0,NA,NA,NA,0,0
"139",1011208463,0,NA,"-28.45104698","-65.717855",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"140",1011208595,0,NA,"-28.45054499","-65.717912",NA,0,0,3,9,0,0,0,NA,NA,NA,0,0
"141",1011208462,0,NA,"-28.45082503","-65.717912",NA,2,3,7,2,0,20,0,"equinos",1,NA,0,0
"142",1011208531,0,NA,"-28.45010502","-65.718775",NA,0,2,4,2,0,0,0,NA,NA,NA,1,1
"143",1011206226,0,NA,"-28.449281","-65.719062",NA,0,0,1,2,0,0,0,NA,NA,NA,0,0
"144",1011208456,0,NA,"-28.44955299","-65.719552",NA,1,0,7,0,0,0,0,NA,NA,NA,0,0
"145",1011205630,0,NA,"-28.45057089","-65.6952983",NA,0,0,1,5,0,0,0,"Otros animales",2,NA,0,0
"146",1011205782,0,NA,"-28.45010821","-65.6959945",NA,0,0,4,2,0,0,0,NA,NA,NA,0,0
"147",1011205540,0,NA,"-28.45756131","-65.6961623",NA,1,1,5,2,0,0,0,"Otros animales",7,NA,1,1
"148",1011205536,0,NA,"-28.45767003","-65.6966767",NA,0,1,5,0,0,0,0,NA,NA,NA,1,1
"149",1011205544,0,NA,"-28.46076563","-65.6970968",NA,0,1,6,1,4,0,0,NA,NA,NA,0,1
"150",1011205537,0,NA,"-28.45758101","-65.6972082",NA,0,0,2,0,0,0,0,NA,NA,NA,1,1
"151",1011205484,0,NA,"-28.46349511","-65.6972206",NA,1,0,2,0,0,0,0,NA,NA,NA,0,0
"152",1011205542,0,NA,"-28.46132319","-65.6973097",NA,1,1,6,0,1,10,0,NA,NA,NA,1,1
"153",1011206279,0,NA,"-28.45649648","-65.6974796",NA,0,1,4,0,0,0,0,NA,NA,NA,0,0
"154",1011205570,0,NA,"-28.45622214","-65.6977977",NA,0,1,3,1,0,0,0,NA,NA,NA,0,0
"155",1011205568,0,NA,"-28.45686452","-65.6978728",NA,0,0,4,2,3,0,0,NA,NA,NA,0,0
"156",1011205482,0,NA,"-28.46366594","-65.6980028",NA,1,0,6,1,0,0,0,NA,NA,NA,0,0
"157",1011205482,1,"peri","-28.46366594","-65.6980028",NA,1,0,6,1,0,0,0,NA,NA,NA,1,1
"158",1011205490,0,NA,"-28.46247235","-65.6980453",NA,0,4,6,1,1,0,0,NA,NA,NA,1,1
"159",1011206419,0,NA,"-28.44893147","-65.6985063",NA,0,0,2,0,0,0,0,NA,NA,NA,1,1
"160",1011205526,0,NA,"-28.45832231","-65.6993983",NA,0,1,3,1,0,0,0,NA,NA,NA,0,0
"161",1011205696,0,NA,"-28.44421548","-65.6994864",NA,1,2,5,5,0,0,0,NA,NA,NA,0,0
"162",1011205493,0,NA,"-28.46331222","-65.6995812",NA,0,0,3,1,0,0,0,NA,NA,NA,1,1
"163",1011205501,0,NA,"-28.46312514","-65.6996879",NA,0,0,6,3,0,0,0,NA,NA,NA,NA,NA
"164",1011205528,0,NA,"-28.45957071","-65.6996998",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"165",1011205502,0,NA,"-28.46305112","-65.6999785",NA,1,2,5,3,4,0,0,NA,NA,NA,NA,NA
"166",1011205749,0,NA,"-28.44464933","-65.7002256",NA,2,0,7,3,0,0,0,NA,NA,NA,0,0
"167",1011208867,0,NA,"-28.443241","-65.7034963",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"168",1011205854,0,NA,"-28.43682893","-65.7036227",NA,1,0,3,2,1,0,0,"Otros animales",1,NA,1,1
"169",1011206164,0,NA,"-28.45721992","-65.7038164",NA,1,2,6,1,1,0,0,NA,NA,NA,0,0
"170",1011206164,0,NA,"-28.45721992","-65.7038164",NA,2,1,8,2,0,7,0,NA,NA,NA,1,0
"171",1011205738,0,NA,"-28.44254714","-65.7038848",NA,1,0,5,5,0,0,0,"Otros animales",10,NA,0,0
"172",1011206161,0,NA,"-28.45921867","-65.7040485",NA,3,1,9,2,1,2,0,NA,NA,NA,0,0
"173",1011206161,1,"peri","-28.45921867","-65.7040485",NA,0,4,9,2,1,3,0,NA,NA,NA,0,1
"174",1011205865,0,NA,"-28.44349061","-65.7041039",NA,1,0,6,3,0,0,0,NA,NA,NA,0,0
"175",1011205733,0,NA,"-28.44243567","-65.7043391",NA,1,1,4,1,1,3,0,NA,NA,NA,0,0
"176",1011206441,0,NA,"-28.4514297","-65.7063552",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"177",1011206465,0,NA,"-28.44986086","-65.7066106",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"178",1011205985,0,NA,"-28.44043449","-65.7066898",NA,0,2,4,0,0,0,0,NA,NA,NA,0,0
"179",1011206172,0,NA,"-28.45322644","-65.7069851",NA,0,0,1,4,0,0,0,NA,NA,NA,1,1
"180",1011206174,0,NA,"-28.45550984","-65.7071327",NA,1,1,5,1,0,0,0,NA,NA,NA,0,0
"181",1011206176,0,NA,"-28.4558271","-65.7078761",NA,1,3,9,2,1,2,0,NA,NA,NA,0,0
"182",1011206170,0,NA,"-28.4554961","-65.7086158",NA,0,1,5,2,2,0,0,NA,NA,NA,0,0
"183",1011206304,0,NA,"-28.44734863","-65.7089333",NA,2,2,6,1,0,0,0,NA,NA,NA,0,0
"184",1011206398,0,NA,"-28.44596579","-65.7095042",NA,1,0,4,5,0,0,0,"Otros animales",1,NA,NA,NA
"185",1011205870,0,NA,"-28.43766913","-65.7095622",NA,1,2,5,1,0,0,0,NA,NA,NA,0,0
"186",1011205869,0,NA,"-28.43888115","-65.7099911",NA,0,0,3,1,0,0,0,NA,NA,NA,0,0
"187",1011205959,0,NA,"-28.4376449","-65.7105656",NA,0,4,7,2,1,0,0,NA,NA,NA,1,1
"188",1011206357,0,NA,"-28.44254287","-65.7106153",NA,1,2,7,0,0,0,0,NA,NA,NA,0,0
"189",1011205905,0,NA,"-28.44260992","-65.7108624",NA,0,1,4,1,0,0,0,NA,NA,NA,0,0
"190",1011205905,0,NA,"-28.44260992","-65.7108624",NA,0,1,4,1,0,0,0,NA,NA,NA,0,0
"191",1011205946,0,NA,"-28.43695809","-65.7109639",NA,0,0,3,6,2,0,0,NA,NA,NA,0,0
"192",1011205944,0,NA,"-28.43798873","-65.7110893",NA,0,0,3,3,0,1,0,NA,NA,NA,0,0
"193",1011206414,1,"peri","-28.45237719","-65.7114726",NA,0,4,5,6,2,12,0,NA,NA,NA,1,1
"194",1011206094,0,NA,"-28.44257749","-65.7129904",NA,1,2,5,2,0,0,0,NA,NA,NA,0,0
"195",1011206360,0,NA,"-28.44253021","-65.7130044",NA,0,0,1,5,0,0,0,NA,NA,NA,0,0
"196",1011206409,0,NA,"-28.45287181","-65.7132561",NA,0,2,4,1,2,0,0,NA,NA,NA,0,0
"197",1011206274,0,NA,"-28.44549816","-65.7137933",NA,0,3,6,1,0,0,0,NA,NA,NA,0,0
"198",1011206186,0,NA,"-28.44747612","-65.7139772",NA,0,0,1,0,0,0,0,NA,NA,NA,1,0
"199",1011209020,0,NA,"-28.44254773","-65.7141549",NA,0,0,1,3,0,0,0,NA,NA,NA,0,0
"200",1011206439,0,NA,"-28.4487666","-65.7152163",NA,0,0,2,3,4,1,0,NA,NA,NA,1,1
"201",1011206243,0,NA,"-28.45011475","-65.7162533",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"202",1011206452,0,NA,"-28.44839076","-65.7164709",NA,0,0,2,5,3,0,0,NA,NA,NA,1,1
"203",1011208098,0,NA,"-28.45140204","-65.68453903",NA,0,1,3,7,0,0,0,NA,NA,NA,1,1
"204",1011208100,0,NA,"-28.451281","-65.68475001",NA,0,2,5,2,1,0,0,NA,NA,NA,0,0
"205",1011205838,0,NA,"-28.45139701","-65.68486098",NA,0,1,3,1,0,0,0,NA,NA,NA,1,1
"206",1011205839,0,NA,"-28.45106299","-65.68513096",NA,1,0,3,0,0,0,1,NA,NA,NA,1,1
"207",1011208099,0,NA,"-28.45115201","-65.68542098",NA,1,1,4,4,1,1,0,NA,NA,NA,1,1
"208",1011205833,0,NA,"-28.45211199","-65.68552198",NA,1,2,5,0,0,0,0,NA,NA,NA,0,0
"209",1011208131,0,NA,"-28.45109803","-65.68556297",NA,0,0,2,3,0,0,0,NA,NA,NA,1,1
"210",1011206990,0,NA,"-28.45208198","-65.68576103",NA,1,1,3,0,5,0,0,NA,NA,NA,0,0
"211",1011205834,0,NA,"-28.45189598","-65.68590897",NA,1,2,5,1,0,0,0,NA,NA,NA,0,0
"212",1011208133,0,NA,"-28.45078203","-65.68605197",NA,0,1,3,0,0,0,0,"porcinos",3,NA,0,0
"213",1011205836,0,NA,"-28.45146004","-65.68607703",NA,0,0,2,0,0,0,0,NA,NA,NA,0,0
"214",1011208113,0,NA,"-28.45173698","-65.68613302",NA,0,4,8,0,0,0,0,NA,NA,NA,0,0
"215",1011205714,0,NA,"-28.45124203","-65.68615297",NA,0,2,4,2,0,0,0,NA,NA,NA,0,0
"216",1011205835,0,NA,"-28.45169297","-65.68622497",NA,0,4,8,0,0,0,0,NA,NA,NA,0,0
"217",1011208124,0,NA,"-28.45142199","-65.68625799",NA,0,4,6,0,0,0,0,NA,NA,NA,0,0
"218",1011205713,0,NA,"-28.45154897","-65.68626696",NA,0,2,6,2,0,0,0,"Otros animales",6,NA,0,0
"219",1011206988,0,NA,"-28.45223604","-65.68632798",NA,2,1,4,1,0,0,0,NA,NA,NA,0,0
"220",1011205715,0,NA,"-28.45091899","-65.68634802",NA,0,1,4,0,0,0,0,NA,NA,NA,0,0
"221",1011205342,0,NA,"-28.46090502","-65.68636604",NA,0,2,4,0,0,0,0,NA,NA,NA,0,0
"222",1011205712,1,"peri","-28.45210997","-65.68644198",NA,0,2,4,4,0,0,0,NA,NA,NA,0,0
"223",1011205712,1,"peri","-28.45210997","-65.68644198",NA,0,2,4,4,0,0,0,"conejos",1,NA,0,0
"224",1011205831,0,NA,"-28.45225196","-65.68644701",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"225",1011208122,0,NA,"-28.45226403","-65.68649403",NA,0,4,6,0,0,0,0,NA,NA,NA,1,1
"226",1011205716,0,NA,"-28.45088102","-65.68650501",NA,0,2,3,0,0,0,0,NA,NA,NA,0,0
"227",1011205711,0,NA,"-28.452417","-65.68654197",NA,0,3,4,3,0,0,0,NA,NA,NA,0,0
"228",1011205717,0,NA,"-28.45084498","-65.68682897",NA,1,2,5,4,1,0,0,NA,NA,NA,1,0
"229",1011205718,0,NA,"-28.45075001","-65.68703198",NA,1,0,3,4,0,0,0,"Otros animales",1,NA,1,0
"230",1011205344,0,NA,"-28.45829599","-65.68706299",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"231",1011205341,0,NA,"-28.46150802","-65.68716601",NA,0,1,5,3,0,0,0,NA,NA,NA,0,0
"232",1011208136,0,NA,"-28.45049503","-65.68742601",NA,2,2,6,1,1,0,0,NA,NA,NA,1,1
"233",1011208137,0,NA,"-28.45049403","-65.68794896",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"234",1011208138,0,NA,"-28.45045203","-65.68812297",NA,1,0,3,1,0,0,0,NA,NA,NA,1,1
"235",1011205719,0,NA,"-28.45040501","-65.68830703",NA,0,2,3,0,0,0,0,NA,NA,NA,0,0
"236",1011208126,0,NA,"-28.45039001","-65.68845003",NA,0,2,3,2,0,0,0,NA,NA,NA,1,1
"237",1011208128,0,NA,"-28.450331","-65.68857199",NA,1,0,3,3,1,0,0,NA,NA,NA,1,1
"238",1011205720,0,NA,"-28.45030904","-65.68874901",NA,0,1,3,0,0,0,0,NA,NA,NA,1,1
"239",1011208127,0,NA,"-28.45026604","-65.68889896",NA,1,0,2,0,0,0,0,NA,NA,NA,1,1
"240",1011208118,0,NA,"-28.448807","-65.68930004",NA,1,1,5,2,0,0,0,NA,NA,NA,0,0
