idviv,fecharecol,lat,Columna1,LAT2,lon,Columna3,LON4,estadoviv,eval+ID,eval+PD,eval+IDPD,numidad,numidn,numpda,numpdn,presidad,presidn,prespda,prespdn,otraespecie,idotra,pdotra,menores0a4,menores5a14,totalhabit,techocol,paredcol,numperro,numgato,numgallinas,numcabras,gallinerosize,corralsize,otroanimal,cantotro,numinsectos,idnegativo,idpositivo,pdnegativo,pdpositivo
1011206007,18/4/2018,-28,444435,"-28,004444",-65,71083801,"-65,71083801",Evaluada,,,,0,0,0,0,,,,,,,,2,2,8,No,No,2,0,0,0,,,,,,,,,
1011205936,19/4/2018,-28,43936596,"-28,439366",-65,71084304,"-65,71084304",Evaluada,,,,0,0,0,0,,,,,,,,0,2,7,No,Si,2,0,0,0,,,,,,,,,
1011205906,18/4/2018,-28,44274269,"-28,442743",-65,71086533,"-65,71086533",Evaluada,,,,0,0,0,0,,,,,,,,1,2,5,No,No,0,0,0,0,,,,,,,,,
1011208889,8/11/2018,-28,44300396,"-28,443004",-65,71089299,"-65,71089299",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208785,8/11/2018,-28,44285258,"-28,442853",-65,71089375,"-65,71089375",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208975,13/11/2018,-28,43998899,"-28,439989",-65,71089568,"-65,71089568",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208869,14/11/2018,-28,44252032,"-28,442520",-65,71089844,"-65,71089844",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,2,No,No,3,3,0,0,,,,,,,,,
1011208869,8/11/2018,-28,44252032,"-28,442520",-65,71089844,"-65,71089844",Evaluada,,1,,0,0,3,1,,,,,,,,0,0,2,No,No,3,3,0,0,,,,,1,0,0,1,0
1011205933,18/4/2018,-28,43815193,"-28,438152",-65,71089978,"-65,71089978",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,Si,4,0,0,0,,,,,,,,,
1011208982,13/11/2018,-28,43698801,"-28,436988",-65,71091697,"-65,71091697",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205932,18/4/2018,-28,43855082,"-28,438551",-65,71093423,"-65,71093423",Evaluada,,,,0,0,0,0,,,,,,,,0,2,3,No,No,0,0,0,0,,,,,,,,,
1011208473,16/10/2018,-28,45139701,"-28,451397",-65,71094002,"-65,71094002",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,1,0,0,0,,,,,,,,,
1011208986,13/11/2018,-28,43846398,"-28,438464",-65,71097396,"-65,71097396",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,2,0,0,0,,,,,,,,,
1011208784,8/11/2018,-28,44300522,"-28,443005",-65,71101319,"-65,71101319",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208927,9/11/2018,-28,44339598,"-28,443396",-65,71101604,"-65,71101604",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,1,0,0,,,,,,,,,
1011208926,9/11/2018,-28,44349204,"-28,443492",-65,71102501,"-65,71102501",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208987,13/11/2018,-28,43867403,"-28,438674",-65,71102601,"-65,71102601",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208985,13/11/2018,-28,43794397,"-28,437944",-65,71102702,"-65,71102702",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205931,18/4/2018,-28,43876163,"-28,438762",-65,71103767,"-65,71103767",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,Si,5,7,0,0,,,,,,,,,
1011208870,9/11/2018,-28,44137468,"-28,441375",-65,71109475,"-65,71109475",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,4,0,0,0,,,,,,,,,
1011206072,23/5/2018,-28,44072299,"-28,440723",-65,71110296,"-65,71110296",Evaluada y Rociada/tratada,,1,,,,,,No,No,No,Si,,,,1,1,8,Si,Si,9,1,8,0,Mediano,,conejos,6,3,0,0,1,2
1011206072,19/4/2018,-28,44072299,"-28,440723",-65,71110296,"-65,71110296",Evaluada,,1,,0,0,3,25,,,,,,,,1,1,9,Si,Si,8,1,15,0,Grande,,conejos,1,,,,,
1011208925,9/11/2018,-28,44373201,"-28,443732",-65,71110497,"-65,71110497",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208924,9/11/2018,-28,44373302,"-28,443733",-65,71110598,"-65,71110598",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206120,22/5/2018,-28,451625,"-28,004516",-65,71111402,"-65,71111402",Evaluada y Rociada/tratada,,,,0,0,0,0,,,,,,,,0,0,4,Si,Si,0,0,15,0,Mediano,,,,,,,,
1011206120,23/4/2018,-28,451625,"-28,004516",-65,71111402,"-65,71111402",Evaluada,,1,,0,0,4,11,,,,,,,,0,0,4,Si,Si,0,0,15,0,Mediano,,conejos,2,13,0,0,13,0
1011206051,18/4/2018,-28,43670404,"-28,436704",-65,71113104,"-65,71113104",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,Si,No,1,0,0,0,,,,,,,,,
1011205945,18/4/2018,-28,43794347,"-28,437943",-65,71114638,"-65,71114638",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,2,1,0,0,,,,,,,,,
1011208983,13/11/2018,-28,43692398,"-28,436924",-65,71115099,"-65,71115099",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208906,8/11/2018,-28,44359103,"-28,443591",-65,71115199,"-65,71115199",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,1,0,0,0,,,,,,,,,
1011206071,19/4/2018,-28,44060598,"-28,440606",-65,71116298,"-65,71116298",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,Si,1,0,0,0,,,Otros animales,20,,,,,
1011208936,9/11/2018,-28,44228001,"-28,442280",-65,71116398,"-65,71116398",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,4,2,0,0,,,,,,,,,
1011205940,19/4/2018,-28,44031597,"-28,440316",-65,71116398,"-65,71116398",Evaluada,,,,0,0,0,0,,,,,,,,2,0,5,Si,Si,6,1,0,0,,,,,,,,,
1011208937,9/11/2018,-28,44227498,"-28,442275",-65,71116499,"-65,71116499",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,1,0,0,,,equinos,1,,,,,
1011206412,23/5/2018,-28,44115583,"-28,441156",-65,71118016,"-65,71118016",Evaluada,,,,,,,,No,No,No,No,,,,0,0,2,No,No,0,0,0,0,,,,,,,,,
1011208907,8/11/2018,-28,44372396,"-28,443724",-65,71118603,"-65,71118603",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208979,13/11/2018,-28,43809937,"-28,438099",-65,71120363,"-65,71120363",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206008,18/4/2018,-28,44419402,"-28,444194",-65,71124604,"-65,71124604",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011205947,18/4/2018,-28,43717786,"-28,437178",-65,71124705,"-65,71124705",Evaluada,,,,0,0,0,0,,,,,,,,2,2,7,No,No,2,0,0,0,,,,,,,,,
1011208984,13/11/2018,-28,43783702,"-28,437837",-65,71125702,"-65,71125702",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206395,21/5/2018,-28,43908659,"-28,439087",-65,71126272,"-65,71126272",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011208941,9/11/2018,-28,43956897,"-28,439569",-65,71126297,"-65,71126297",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206394,21/5/2018,-28,43897679,"-28,438977",-65,71128049,"-65,71128049",Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,3,1,0,0,,,,,,,,,
1011205937,19/4/2018,-28,43969302,"-28,439693",-65,71128099,"-65,71128099",Evaluada,,,,0,0,0,0,,,,,,,,1,1,4,No,Si,0,0,0,0,,,,,,,,,
1011208935,9/11/2018,-28,44200601,"-28,442006",-65,71130999,"-65,71130999",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,2,2,12,0,Chico,,Otros animales,6,,,,,
1011205979,18/4/2018,-28,43497502,"-28,434975",-65,71133497,"-65,71133497",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,0,0,0,,,,,,,,,
1011208939,9/11/2018,-28,44058301,"-28,440583",-65,71134402,"-65,71134402",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208908,8/11/2018,-28,44425504,"-28,444255",-65,71134402,"-65,71134402",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205938,19/4/2018,-28,43991104,"-28,439911",-65,71137202,"-65,71137202",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,Si,Si,3,0,4,0,Grande,,aves de corral,5,,,,,
1011206127,21/5/2018,-28,43913009,"-28,439130",-65,71139172,"-65,71139172",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,6,8,No,No,5,2,40,0,Mediano,,,,,,,,
1011206127,19/4/2018,-28,43913009,"-28,439130",-65,71139172,"-65,71139172",Evaluada,,1,,0,0,1,3,,,,,,,,0,6,9,No,No,3,1,0,0,Mediano,,conejos,2,,,,,
1011206082,23/4/2018,-28,45222003,"-28,452220",-65,71139499,"-65,71139499",Evaluada,,,,0,0,0,0,,,,,,,,0,1,6,No,No,4,6,0,0,,,,,,,,,
1011208988,13/11/2018,-28,43798798,"-28,437988",-65,71139901,"-65,71139901",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208428,8/10/2018,-28,45188601,"-28,451886",-65,71140203,"-65,71140203",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011209007,15/11/2018,-28,44110001,"-28,441100",-65,71142097,"-65,71142097",Evaluada,,,,0,0,0,0,,,,,,,,0,2,6,Si,No,2,0,0,0,,,,,,,,,
1011208956,13/11/2018,-28,43683697,"-28,436837",-65,71142097,"-65,71142097",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208830,8/11/2018,-28,442205,"-28,004422",-65,71142198,"-65,71142198",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,No,3,0,0,0,,,,,,,,,
1011206415,29/5/2018,-28,45234349,"-28,452343",-65,71143472,"-65,71143472",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,1,No,No,3,0,0,0,,,,,,,,,
1011209006,15/11/2018,-28,44120503,"-28,441205",-65,71144201,"-65,71144201",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208861,8/11/2018,-28,44315601,"-28,443156",-65,71144402,"-65,71144402",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,2,0,0,0,,,,,,,,,
1011206235,23/4/2018,-28,45227401,"-28,452274",-65,71147696,"-65,71147696",Evaluada,,,,0,0,0,0,,,,,,,,2,0,8,No,No,3,0,0,0,,,,,,,,,
1011205935,18/4/2018,-28,4386359,"-28,043864",-65,71148744,"-65,71148744",Evaluada,,1,,0,0,1,0,,,,,,,,2,0,4,Si,Si,5,1,0,0,,,Otros animales,2,,,,,
1011208940,9/11/2018,-28,44016098,"-28,440161",-65,71149004,"-65,71149004",Deshabitada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208838,8/11/2018,-28,44327796,"-28,443278",-65,71149398,"-65,71149398",Evaluada,,,,0,0,0,0,,,,,,,,1,3,8,No,No,3,0,0,0,,,,,,,,,
1011208429,8/10/2018,-28,45196698,"-28,451967",-65,71149901,"-65,71149901",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206396,21/5/2018,-28,43981422,"-28,439814",-65,71150546,"-65,71150546",Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,3,1,0,0,,,,,,,,,
1011205939,19/4/2018,-28,44047204,"-28,440472",-65,71155902,"-65,71155902",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,1,1,0,0,,,,,,,,,
1011205904,18/4/2018,-28,44222201,"-28,442222",-65,71156682,"-65,71156682",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,3,0,0,0,,,,,,,,,
1011208604,1/11/2018,-28,45551697,"-28,455517",-65,71162398,"-65,71162398",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,2,1,5,Si,No,1,0,0,0,,,,,,,,,
1011208604,24/10/2018,-28,45551697,"-28,455517",-65,71162398,"-65,71162398",Evaluada,,1,,0,0,3,5,,,,,,,,2,1,5,Si,Si,1,1,0,0,,,,,5,0,0,5,0
1011208550,18/10/2018,-28,445068,"-28,004451",-65,71164401,"-65,71164401",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206122,19/4/2018,-28,43827698,"-28,438277",-65,71166229,"-65,71166229",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,1,0,0,0,,,,,,,,,
1011205934,18/4/2018,-28,43854755,"-28,438548",-65,71166446,"-65,71166446",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,No,Si,1,0,0,0,,,,,,,,,
1011208549,1/11/2018,-28,44514897,"-28,445149",-65,71167997,"-65,71167997",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,1,3,No,No,6,1,0,0,,,,,,,,,
1011208549,18/10/2018,-28,44514897,"-28,445149",-65,71167997,"-65,71167997",Evaluada,1,,,0,5,0,0,,,,,,,,0,1,3,No,No,6,0,0,0,,,,,5,5,0,0,0
1011206083,29/5/2018,-28,45282604,"-28,452826",-65,71168399,"-65,71168399",Evaluada y Rociada/tratada,,1,,,,,,No,No,Si,Si,,,,1,3,6,Si,Si,4,2,12,0,Grande,Grande,bovinos,6,,,,,
1011206083,23/4/2018,-28,45282604,"-28,452826",-65,71168399,"-65,71168399",Evaluada,,1,,0,0,5,2,,,,,,,,1,3,6,No,Si,4,2,0,0,,,,,7,0,0,6,1
1011209008,15/11/2018,-28,44042803,"-28,440428",-65,71168802,"-65,71168802",Evaluada,,,,0,0,0,0,,,,,,,,0,4,6,No,No,1,0,0,0,,,,,,,,,
1011208957,13/11/2018,-28,43685499,"-28,436855",-65,71170503,"-65,71170503",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206123,19/4/2018,-28,44100798,"-28,441008",-65,71171006,"-65,71171006",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,11,0,0,0,,,,,,,,,
1011206124,19/4/2018,-28,44092072,"-28,440921",-65,71171174,"-65,71171174",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,1,0,0,,,,,,,,,
1011206125,19/4/2018,-28,44092072,"-28,440921",-65,71171174,"-65,71171174",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,2,2,0,0,,Grande,equinos,1,,,,,
1011206397,21/5/2018,-28,43970115,"-28,439701",-65,71172666,"-65,71172666",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011208581,18/10/2018,-28,44507898,"-28,445079",-65,71173303,"-65,71173303",Evaluada,,,,0,0,0,0,,,,,,,,0,2,6,No,Si,3,1,0,0,,,Otros animales,1,,,,,
1011208934,9/11/2018,-28,44198799,"-28,441988",-65,71174099,"-65,71174099",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,0,0,0,0,,,,,,,,,
1011209001,15/11/2018,-28,43794296,"-28,437943",-65,71174602,"-65,71174602",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206128,19/4/2018,-28,43826416,"-28,438264",-65,71176312,"-65,71176312",Evaluada,,,,0,0,0,0,,,,,,,,0,0,4,No,No,1,0,0,0,,,,,,,,,
1011208958,13/11/2018,-28,43679104,"-28,436791",-65,71176597,"-65,71176597",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206190,24/4/2018,-28,44585682,"-28,445857",-65,71177033,"-65,71177033",Evaluada,,,,0,0,0,0,,,,,,,,0,1,2,No,No,2,1,0,0,,,,,,,,,
1011209004,15/11/2018,-28,44209402,"-28,442094",-65,71178399,"-65,71178399",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208605,24/10/2018,-28,45419003,"-28,454190",-65,71181601,"-65,71181601",Evaluada,,,,0,0,0,0,,,,,,,,0,0,3,Si,Si,1,0,0,0,,,,,,,,,
1011208548,18/10/2018,-28,445154,"-28,004452",-65,71182104,"-65,71182104",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208515,18/10/2018,-28,44554099,"-28,445541",-65,71183302,"-65,71183302",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208863,8/11/2018,-28,44312298,"-28,443123",-65,71183797,"-65,71183797",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,4,0,0,,,,,,,,,
1011205980,18/4/2018,-28,43602703,"-28,436027",-65,71184501,"-65,71184501",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,Si,4,1,0,0,,,,,,,,,
1011209000,15/11/2018,-28,43791598,"-28,437916",-65,71189203,"-65,71189203",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206201,23/4/2018,-28,45522704,"-28,455227",-65,71190997,"-65,71190997",Evaluada,,,,0,0,0,0,,,,,,,,0,1,7,Si,No,3,1,0,0,,,,,,,,,
1011205908,18/4/2018,-28,44269886,"-28,442699",-65,71191777,"-65,71191777",Evaluada,,,,0,0,0,0,,,,,,,,2,3,6,Si,Si,6,1,12,0,Grande,,,,,,,,
1011208511,17/10/2018,-28,44579002,"-28,445790",-65,71191902,"-65,71191902",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206234,23/4/2018,-28,45273904,"-28,452739",-65,71196102,"-65,71196102",Evaluada,,,,0,0,0,0,,,,,,,,1,0,5,No,No,1,0,0,0,,,,,,,,,
1011208606,24/10/2018,-28,45435398,"-28,454354",-65,71196998,"-65,71196998",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,Si,Si,0,0,0,0,,,,,,,,,
1011208866,8/11/2018,-28,442809,"-28,004428",-65,71197703,"-65,71197703",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208514,1/11/2018,-28,44547201,"-28,445472",-65,71197996,"-65,71197996",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,2,4,No,No,2,0,0,0,,,,,,,,,
1011208514,17/10/2018,-28,44547201,"-28,445472",-65,71197996,"-65,71197996",Evaluada,,1,,0,0,3,0,,,,,,,,0,2,4,No,No,2,0,0,0,,,,,3,0,0,2,1
1011208522,18/10/2018,-28,44777502,"-28,447775",-65,71198398,"-65,71198398",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208999,15/11/2018,-28,43792997,"-28,437930",-65,71198901,"-65,71198901",Evaluada,,,,0,0,0,0,,,,,,,,1,1,6,No,No,1,3,0,0,,,,,,,,,
1011208547,18/10/2018,-28,44513497,"-28,445135",-65,71199203,"-65,71199203",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206121,19/4/2018,-28,44198723,"-28,441987",-65,71203193,"-65,71203193",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011208865,8/11/2018,-28,44299398,"-28,442994",-65,71204098,"-65,71204098",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208864,8/11/2018,-28,44303698,"-28,443037",-65,71204802,"-65,71204802",Evaluada,,,,0,0,0,0,,,,,,,,0,2,3,No,Si,2,0,0,0,,,,,,,,,
1011206097,19/4/2018,-28,44214682,"-28,442147",-65,71205095,"-65,71205095",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011208512,17/10/2018,-28,44576596,"-28,445766",-65,71205598,"-65,71205598",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,0,0,0,0,,,,,,,,,
1011206092,19/4/2018,-28,44286524,"-28,442865",-65,71207702,"-65,71207702",Evaluada,,,,0,0,0,0,,,,,,,,0,0,1,No,No,1,0,0,0,,,,,,,,,
1011206147,20/4/2018,-28,44789798,"-28,447898",-65,71208901,"-65,71208901",Evaluada,,,,0,0,0,0,,,,,,,,0,1,7,No,No,8,10,10,0,Chico,,,,,,,,
1011206191,23/5/2018,-28,45153699,"-28,451537",-65,71209496,"-65,71209496",Evaluada y Rociada/tratada,,1,,,,,,No,No,No,Si,,,,0,2,4,Si,Si,2,0,0,0,,,aves de corral,1,,,,,
1011206191,23/4/2018,-28,45153699,"-28,451537",-65,71209496,"-65,71209496",Evaluada,,1,,0,0,8,7,,,,,,,,0,2,4,No,No,2,0,0,0,,,conejos,2,9,0,0,8,1
1011209003,15/11/2018,-28,44198598,"-28,441986",-65,71212597,"-65,71212597",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208430,8/10/2018,-28,45267902,"-28,452679",-65,71215799,"-65,71215799",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206276,25/4/2018,-28,4451996,"-28,044520",-65,71216294,"-65,71216294",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,0,0,0,0,,,,,,,,,
1011205948,18/4/2018,-28,44324896,"-28,443249",-65,71218104,"-65,71218104",Evaluada,,,,0,0,0,0,,,,,,,,2,0,4,No,No,0,0,0,0,,,,,,,,,
1011208612,18/10/2018,-28,44573101,"-28,445731",-65,71219001,"-65,71219001",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206272,25/4/2018,-28,44569011,"-28,445690",-65,71222002,"-65,71222002",Evaluada,,,,0,0,0,0,,,,,,,,0,1,2,Si,Si,0,1,0,0,,,,,,,,,
1011208573,18/10/2018,-28,44445696,"-28,444457",-65,71222303,"-65,71222303",Evaluada,,,,0,0,0,0,,,,,,,,0,0,7,No,No,1,2,0,0,,,,,,,,,
1011206038,18/4/2018,-28,441228,"-28,004412",-65,71222488,"-65,71222488",Evaluada,,,,0,0,0,0,,,,,,,,0,2,4,No,No,6,0,0,0,,,,,,,,,
1011208521,18/10/2018,-28,44728401,"-28,447284",-65,71225103,"-65,71225103",Evaluada,,,,0,0,0,0,,,,,,,,0,1,3,No,No,1,0,0,0,,,,,,,,,
1011208959,13/11/2018,-28,43688198,"-28,436882",-65,71225204,"-65,71225204",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011209014,15/11/2018,-28,44334602,"-28,443346",-65,71227198,"-65,71227198",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206091,19/4/2018,-28,44209754,"-28,442098",-65,71227894,"-65,71227894",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,0,0,0,,,,,,,,,
1011208583,18/10/2018,-28,44509097,"-28,445091",-65,71228699,"-65,71228699",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208546,18/10/2018,-28,44514696,"-28,445147",-65,71229101,"-65,71229101",Evaluada,,,,0,0,0,0,,,,,,,,0,0,5,No,No,0,1,0,0,,,,,,,,,
1011208513,1/11/2018,-28,44581198,"-28,445812",-65,71230501,"-65,71230501",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,1,1,4,No,No,5,1,0,0,,,,,,,,,
1011208513,17/10/2018,-28,44581198,"-28,445812",-65,71230501,"-65,71230501",Evaluada,1,,,1,0,0,0,,,,,,,,1,1,4,No,No,1,0,0,0,,,,,1,1,0,0,0
1011209002,15/11/2018,-28,44194801,"-28,441948",-65,71232798,"-65,71232798",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206096,19/4/2018,-28,44198061,"-28,441981",-65,71234181,"-65,71234181",Evaluada,,,,0,0,0,0,,,,,,,,0,1,4,No,No,1,0,0,0,,,,,,,,,
1011206189,1/11/2018,-28,44604315,"-28,446043",-65,71234575,"-65,71234575",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,1,6,No,No,0,0,0,0,,,,,,,,,
1011206189,24/4/2018,-28,44604315,"-28,446043",-65,71234575,"-65,71234575",Evaluada,,,,0,0,0,0,,,,,,,,0,3,8,No,No,5,1,0,0,,,,,,,,,
1011208607,24/10/2018,-28,455019,"-28,004550",-65,71235396,"-65,71235396",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206031,18/4/2018,-28,437777,"-28,004378",-65,71236301,"-65,71236301",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,1,0,0,0,,,,,,,,,
1011206413,23/5/2018,-28,45140162,"-28,451402",-65,71236611,"-65,71236611",Evaluada y Rociada/tratada,,,,,,,,No,No,No,No,,,,0,0,3,Si,Si,1,0,0,0,,,Otros animales,1,,,,,
1011208431,8/10/2018,-28,452718,"-28,004527",-65,71236804,"-65,71236804",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208611,18/10/2018,-28,44577602,"-28,445776",-65,71238003,"-65,71238003",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205949,18/4/2018,-28,44378901,"-28,443789",-65,71239201,"-65,71239201",Evaluada,,,,0,0,0,0,,,,,,,,0,2,5,No,No,2,2,0,0,,,,,,,,,
1011208572,18/10/2018,-28,44436903,"-28,444369",-65,71241699,"-65,71241699",Negada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208971,13/11/2018,-28,44184197,"-28,441842",-65,71242998,"-65,71242998",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011205950,11/6/2018,-28,44391398,"-28,443914",-65,71244197,"-65,71244197",Evaluada y Rociada/tratada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,5,1,0,0,,,porcinos,1,,,,,
1011205950,18/4/2018,-28,44391398,"-28,443914",-65,71244197,"-65,71244197",Evaluada,1,,,2,0,0,0,,,,,,,,0,0,2,No,No,3,0,0,0,,,,,,,,,
1011209009,15/11/2018,-28,44189797,"-28,441898",-65,71245002,"-65,71245002",Evaluada,,,,0,0,0,0,,,,,,,,0,1,2,Si,No,1,0,0,0,,,,,,,,,
1011208998,15/11/2018,-28,43792603,"-28,437926",-65,71249997,"-65,71249997",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208965,13/11/2018,-28,43887302,"-28,438873",-65,71255697,"-65,71255697",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,3,0,0,,,,,,,,,
1011208997,15/11/2018,-28,438107,"-28,004381",-65,71255697,"-65,71255697",Evaluada,,,,0,0,0,0,,,,,,,,0,0,2,No,No,2,0,0,0,,,,,,,,,
1011208970,13/11/2018,-28,44180803,"-28,441808",-65,71255798,"-65,71255798",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011208996,15/11/2018,-28,43828402,"-28,438284",-65,71258597,"-65,71258597",Cerrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011206032,18/4/2018,-28,43830087,"-28,438301",-65,71259527,"-65,71259527",Evaluada,,,,0,0,0,0,,,,,,,,1,0,3,No,No,1,0,0,0,,,,,,,,,
